image_id,psnr,theta_psnr,ssim_percent,compression_ratio,roi_percentage,iou
2009_003071,15.820077845372323,9.19302599893279,12.018879503011703,1.5007356435020065,0.3513336181640625,0.0
2010_001933,13.686489994900802,2.692411466182091,10.286468267440796,1.5003434013522383,0.0347137451171875,0.0
2009_001411,11.966259042204682,6.270499945537454,12.747655808925629,1.5005810126219983,14.337158203125,0.0
2008_006221,14.308388661831481,3.013860658905148,12.929993867874146,1.5002804326675443,0.540924072265625,0.0
2011_002652,13.618600263975774,7.573469038476891,19.727687537670135,1.5002231929951737,9.77325439453125,0.0
2008_006216,14.868914292462614,3.96042860329247,17.3539936542511,1.5002890189951297,0.4878997802734375,0.0
2009_000655,14.973302584404834,10.894891774612706,12.903136014938354,1.50057528616432,0.370025634765625,0.0
2009_003053,14.93504966488825,8.423068056098623,18.807482719421387,1.5004235509596673,0.144195556640625,0.0
2008_001433,11.913623712938346,4.900495131901143,11.613553762435913,1.50039206259265,8.223724365234375,0.0
2007_001595,14.723361733000788,5.35818721110334,17.728106677532196,1.5008931706795732,0.0286102294921875,0.0
2008_002958,14.582822983981181,6.440163115569657,13.15896362066269,1.500661187618904,0.8758544921875,0.0
2008_003135,15.584520629705152,,12.001645565032959,1.5013458873120054,0.0,1.0
2008_008343,14.736803497558643,3.511948444912205,12.54928857088089,1.5012427126642156,0.0934600830078125,0.0
2009_001363,16.023224755568936,8.153581155947446,18.860697746276855,1.5005924656684748,0.3574371337890625,0.0
2009_005262,14.121311137436493,5.157300646441055,14.802582561969757,1.5002861568750143,1.3031005859375,0.0
2008_001688,15.655975949525498,,21.579694747924805,1.5002603982853775,0.0,1.0
2008_002936,13.030360491893614,4.113314071895878,13.497895002365112,1.500228916765864,2.654266357421875,0.0
2010_000372,14.461635553600981,8.691764368075026,18.345339596271515,1.5004235509596673,5.1433563232421875,0.0
2007_002470,15.165202367065136,8.974103538590917,10.081810504198074,1.500801514480695,0.3170013427734375,0.0
2009_002562,15.26861902089776,,8.192816376686096,1.5016268234934698,0.0,1.0
2007_007098,15.43426180770207,14.199316841527734,11.415737867355347,1.5011280907969933,1.169586181640625,0.0
2008_000182,15.537285934674898,,11.77874207496643,1.5008387484613404,0.0,1.0
2011_001922,16.123256549139185,11.01145075290014,15.575389564037323,1.5005122980143444,1.4308929443359375,0.0
2008_004365,10.766370618199403,4.897312862591309,13.821712136268616,1.5002317786675874,11.78741455078125,0.0
2009_003519,13.34082351136468,6.717017606211155,18.624210357666016,1.5002203311262068,3.4252166748046875,0.0
2009_000732,12.266800892781758,5.905461762094094,7.990938425064087,1.5005695597503477,9.142303466796875,0.0
2008_000785,12.810256276778096,6.462945756637454,16.04626476764679,1.5020828518548937,4.2026519775390625,0.0
2007_001678,9.09696869750897,4.728685895258388,20.20430564880371,1.5001974365675415,22.67303466796875,0.0
2009_003523,15.410092953003288,,15.210075676441193,1.5008387484613404,0.0,1.0
2008_000725,14.538025391456442,14.1961403283097,16.806863248348236,1.5007556905790576,0.334930419921875,0.0
2008_000238,17.80027367958823,20.553646151347067,17.56202131509781,1.5005838758672274,0.0316619873046875,0.0
2008_003676,11.971802092466381,4.583486992149176,11.689350008964539,1.500412100491468,9.359359741210938,0.0
